claim_approval_rate,claim_frequency,flag_rate,no_rejections,policy_tenure_norm,docs_complete,image_integrity,amount_reasonableness,proc_diag_consistency,network_hospital,timing_score,label
0.22429187598862366,0.8040399970051954,0.45837413102268354,0.22792896764048753,0.061072533502115785,1.0,0.4398797363954353,0.4,0.5,0.5,0.3,0
0.6134338038905851,0.5973916221974012,0.05532966710895928,0.43827540462291853,0.5738459718999481,1.0,0.8002280498521924,0.4,0.5,1.0,0.7,2
0.8951687870409513,0.37131191115197215,0.03293055962348182,0.989409619431596,0.5046522522430478,1.0,0.9207712796112385,1.0,1.0,1.0,1.0,3
0.17947764632387886,0.576350215942569,0.21953478950079644,0.44498165444761967,0.3710700824212246,0.3,0.26416481783664025,0.4,0.5,0.5,0.3,0
0.9298587133985529,0.1836355252248729,0.01999606233012231,0.9489384548790497,0.48324674012269203,1.0,0.9602646707904549,0.85,1.0,1.0,1.0,3
0.7449040687776937,0.6433898890808645,0.08056830216141472,0.9691005265547997,0.43772924771844685,1.0,0.9175045060502726,1.0,1.0,1.0,0.7,3
0.7525907894327173,0.47819185829621474,0.0024018477980683917,0.8168018990930322,0.6511380448792854,1.0,0.8949653988075306,1.0,1.0,1.0,1.0,3
0.9033038260038351,0.6506778647748123,0.05014233464984229,0.9080397469624473,0.2528265529770425,1.0,0.808970201516705,0.4,1.0,0.5,1.0,2
0.41724575798315705,0.6614354871698545,0.4648491916134082,0.37405620110397825,0.32292637303111177,1.0,0.6308530291998451,0.6,0.5,1.0,0.7,1
0.7577572903420814,0.37079525483055104,0.15966172721433064,0.8766387411281074,0.41882373785444027,1.0,0.749548413685216,0.85,1.0,0.5,0.3,2
0.7233859885519811,0.5832742777428365,0.020987590143329987,0.9717223386900493,0.6960498126843465,1.0,0.8638188865225007,0.6,1.0,1.0,1.0,3
0.771787596024008,0.4427573198277665,0.21155693029876427,0.8338026619271097,0.1755983408693081,0.3,0.896461210955968,0.6,0.5,0.5,1.0,2
0.4581484294519789,0.7598091961671176,0.7363280475751145,0.18689234568455623,0.04409179822680123,0.3,0.5931661399850702,0.4,0.3,1.0,0.3,0
0.9041316194250641,0.186878971880958,0.007380639479765153,0.9953953915060783,0.5348244810738493,1.0,0.8900911757721006,1.0,1.0,1.0,1.0,3
0.48063324404385127,0.8000157468874823,0.4035846334616827,0.23255390238827342,0.1926529904360207,1.0,0.6766310408448905,0.4,1.0,0.5,1.0,1
0.256155768618377,0.576301836263751,0.6825765059223003,0.3514237837378088,0.13407508546535737,0.3,0.6967477167449114,0.6,0.3,0.5,1.0,0
0.3492733247308424,0.05666533823963972,0.029251832219946122,0.9540417339998221,0.5390793697716543,0.3,0.9555664334195237,0.6,1.0,1.0,0.3,2
0.965947431599111,0.20418354764895133,0.057084603033741195,0.8543022810915568,0.5999231861599408,1.0,0.9422883235153298,0.85,1.0,0.5,1.0,3
0.5134160263227385,0.23017223355397423,0.041660965760706554,0.8612409123628099,0.59495164615459,1.0,0.9242330640366382,0.4,1.0,1.0,1.0,3
0.3081903121113687,0.5099780837845496,0.2903177986241671,0.29643520783292526,0.4152612693577703,0.3,0.6419144614829557,0.6,0.3,0.5,0.3,1
0.4044156411622058,0.4567944660840439,0.49745123715720957,0.8243105332039592,0.013058121259516432,0.3,0.72452857517176,0.4,1.0,0.5,1.0,1
0.8054367252478357,0.685742039630379,0.1184800467227468,0.7670061850572659,0.9418745895730047,0.3,0.8438658861347541,0.4,0.3,1.0,1.0,2
0.12842971560522262,0.5097831915817662,0.26162170644879945,0.11107859585860903,0.4316291610546326,1.0,0.7319732096928353,0.4,0.5,1.0,0.7,1
0.8859136616133384,0.22426871873404908,0.10786683483007213,0.9260670110256237,0.8388037958519504,1.0,0.7684073480617724,0.6,0.3,1.0,1.0,2
0.665940258995805,0.14148971101201074,0.006884184746436197,0.9077382615985331,0.9201364619487249,1.0,0.852900223387399,1.0,1.0,1.0,0.7,3
0.7893787186392798,0.04188293358951679,0.14600572636690212,0.8739900942768591,0.7475656070294568,1.0,0.9738210577272828,1.0,1.0,1.0,1.0,3
0.2739996989403207,0.8374308246307395,0.6484425154275069,0.48223178538785716,0.23140433966364554,0.3,0.6873566448675044,0.4,1.0,0.5,0.3,0
0.468989342748916,0.7391647113478383,0.40135757087675816,0.17114630894329222,0.11025844800676247,1.0,0.7076227059587163,0.6,0.3,0.5,1.0,1
0.9435391599515374,0.5291537306225064,0.04090876597925627,0.9504300694976578,0.8435819676408629,1.0,0.9576734617822117,1.0,1.0,1.0,1.0,3
0.7586636432644852,0.39109532563032023,0.004614738853359266,0.8917552962106496,0.3883767350937905,1.0,0.9566918750765055,0.85,0.5,1.0,0.3,3
0.10729692453219597,0.8339390721137244,0.6183510861748429,0.13171292096835355,0.2652988886208287,0.3,0.5970768257632291,0.4,0.3,0.5,1.0,0
0.968039752162121,0.4047741516215309,0.03861911987350549,0.9936469188328083,0.8079311440232061,1.0,0.9066019672115704,1.0,1.0,1.0,1.0,3
0.7622803605987015,0.22433760126328545,0.054826578664225425,0.8393084092683898,0.2883814460682845,1.0,0.9086474773569284,0.6,0.5,0.5,0.3,2
0.287454316649676,0.4598977307437811,0.5221449433403133,0.06322632134506614,0.16080313823083722,0.3,0.5482220012808301,0.4,0.3,0.5,0.3,0
0.6060697735502617,0.6500107424653723,0.3241433276636511,0.6760672985429996,0.4947174296187978,1.0,0.7635882971567638,0.85,1.0,0.5,1.0,2
0.6265311439710421,0.6151050071963305,0.20246583226284454,0.6473389635660995,0.7217536865287709,1.0,0.9182181732331095,0.6,0.3,1.0,1.0,2
0.9600323663374702,0.2559412133051674,0.011698016671376146,0.9423092037291269,0.38086323192898097,1.0,0.9111054263332877,0.85,1.0,1.0,1.0,3
0.2557729163713335,0.7627451565853666,0.33142351334603426,0.5410716214550124,0.2896610140172698,0.3,0.6868913141564562,0.85,0.5,0.5,1.0,1
0.6054828771787053,0.5139547534049557,0.2335422908678856,0.658175661534541,0.5506272887056,1.0,0.7076952981978314,0.85,1.0,0.5,0.7,2
0.8695559361756555,0.24034778877952812,0.14804086590116525,0.9767343312779995,0.6104657918318364,1.0,0.9151121775596944,1.0,1.0,1.0,0.7,3
0.4137071696907433,0.5897399060737447,0.3934342333497289,0.6528050747290418,0.08621124949619914,0.3,0.7235769241359677,0.4,0.3,1.0,0.3,1
0.43903455214731163,0.5324740081662583,0.14221162461222797,0.7782975267741109,0.7533061660731664,1.0,0.8440348243311916,0.85,0.5,0.5,1.0,2
0.5675983330960891,0.24282469228947434,0.021880884510546265,0.9614293803370528,0.8557073990044951,1.0,0.9799868692821365,0.85,0.3,1.0,1.0,3
0.18756965838980794,0.8861114123637511,0.8631427326788395,0.28024779602325556,0.38666094670758855,1.0,0.7790736618266536,0.4,0.3,0.5,0.3,0
0.6997331982731858,0.6689636833453648,0.3086375823570876,0.8516902171002151,0.26457584151901364,1.0,0.652959576110702,0.4,1.0,1.0,1.0,2
0.02154592316433524,0.9306049913285224,0.5806146908925496,0.16319916925094,0.18993323298549714,0.3,0.5915851339493703,0.6,0.5,0.5,0.3,0
0.4833118735986995,0.23074916617115124,0.05402244798248779,0.7852372411562832,0.8364291982328783,1.0,0.8395436444269304,0.4,1.0,1.0,1.0,3
0.058045977455954995,0.8101910873779969,0.4783526478625657,0.049121031131158184,0.04403252701817385,0.3,0.38059325528165044,0.4,0.5,0.5,0.3,0
0.5784799198155489,0.44423856350513996,0.009820134224617166,0.6489044563316875,0.18227072112137227,0.3,0.9409572665560149,0.85,1.0,1.0,1.0,2
0.3641232770531496,0.39675798721909405,0.20504364844893622,0.3234207312702173,0.4244235084399984,0.3,0.835128881146136,0.85,0.3,0.5,0.7,1
0.27155122942029075,0.3230912990204859,0.3802238182389155,0.07104882133066959,0.6568752724073309,0.3,0.45508073973232854,1.0,0.5,1.0,1.0,1
0.19459008330899058,0.8171096742138156,0.12391106954459191,0.5302827105895822,0.072495438857678,0.3,0.6555463750560588,0.6,0.3,0.5,1.0,1
0.3925217895576168,0.48675984510913717,0.5993892730839432,0.1963706160834178,0.3198663730777121,1.0,0.5356939172752129,0.4,1.0,0.5,0.3,1
0.2822738338329555,0.8702128529120183,0.32439807471128695,0.1663654058850903,0.012646838976986166,1.0,0.6816470078337923,0.85,0.5,0.5,1.0,1
0.4621568662013025,0.6172480637169009,0.387139258181696,0.6050443588748645,0.6716120680877384,1.0,0.9195172180422858,1.0,1.0,1.0,1.0,2
0.3893561096212595,0.7938983251069948,0.3177655237680268,0.2889452137545155,0.19147781202421243,0.3,0.7526883254826151,0.4,1.0,1.0,0.7,1
0.2850947327940943,0.7842300805037441,0.499226368267508,0.21503750324642842,0.2752308906480307,0.3,0.2678411757317115,0.85,0.3,1.0,0.3,0
0.5698553703318656,0.36289892228239096,0.0884281666769108,0.5610951674696899,0.4052944260467416,1.0,0.7439931401499729,0.6,0.3,0.5,0.7,1
0.8916831467072174,0.42571994641748717,0.30697668225962205,0.5192618489096713,0.30114978117878993,1.0,0.7808643615960005,0.6,1.0,0.5,0.3,2
0.5453099950523833,0.378420257235427,0.10564917557427783,0.29503398275828097,0.6949974845093672,1.0,0.7038305055595401,0.4,0.3,0.5,1.0,2
0.5905283713201682,0.6369796616557158,0.066855556206847,0.6715579382021134,0.2716242571656474,1.0,0.9632973784557963,1.0,0.5,1.0,0.3,2
0.8945552599807713,0.46617173488804803,0.009428204828995937,0.955900736819427,0.6613648342322478,1.0,0.9431474504871861,0.85,1.0,1.0,1.0,3
0.451521220740389,0.18321069271302168,0.03537200689395529,0.9639487712930581,0.41191445540825855,1.0,0.9097932717205347,0.85,1.0,1.0,1.0,3
0.8085056138638259,0.7373667502423135,0.03424703570011154,0.9563536198142828,0.8759530082397005,1.0,0.9071022484569665,0.85,0.3,1.0,1.0,3
0.7803377252407563,0.48659239319656966,0.20592573382808776,0.26681638210450515,0.2472048262281373,0.3,0.6073519033630331,0.6,0.3,1.0,1.0,1
0.7668489366652161,0.537672135405987,0.03583817589603731,0.9997374109414211,0.4195852446848219,0.3,0.8834549837921793,1.0,1.0,1.0,1.0,3
0.9462573984557913,0.19265031837767457,0.010901453605865006,0.9114836755035639,0.5707523038656175,1.0,0.8969822262432013,1.0,1.0,1.0,1.0,3
0.2178033636713144,0.34048599570953886,0.24084482213125527,0.6640918486470025,0.14359827426140442,1.0,0.657634491234857,0.4,1.0,1.0,1.0,1
0.551100158049483,0.23343566404434757,0.015130184522862931,0.9209356026114695,0.7562571780066363,1.0,0.920341150226491,0.85,1.0,1.0,1.0,3
0.3642542591587314,0.37580559903186117,0.16232182641988951,0.8474670403651636,0.5229325611576273,1.0,0.656333779079843,1.0,1.0,0.5,1.0,2
0.47576410937529107,0.45073465889007375,0.22684175063208717,0.20923051691496128,0.6133977967384674,1.0,0.7505279679938147,0.4,0.3,0.5,1.0,1
0.8810150349737301,0.415222035161862,0.013352828715486117,0.9975875889257791,0.5109341693765864,1.0,0.894950681141667,0.85,1.0,1.0,1.0,3
0.895130901213144,0.6302479275886891,0.11812877358543704,0.7845859724855171,0.4429387058923305,1.0,0.8813304727888693,0.6,1.0,0.5,1.0,2
0.5336629590054672,0.8564173668989458,0.013089998316951302,0.6813807518275614,0.340952254446299,1.0,0.9033886746324201,0.4,0.3,0.5,1.0,2
0.2612980857896257,0.1657675209167465,0.08933295761535909,0.9452424540798193,0.05463011333423705,1.0,0.8270858724690465,0.85,0.5,0.5,0.7,2
0.6932430866688958,0.34326247568997376,0.15787841217449025,0.6549469874422851,0.8382889848014227,1.0,0.8540195353460276,0.85,0.5,1.0,1.0,2
0.48321737045552265,0.5117765479440083,0.2902364873768733,0.5154791336213426,0.2749101426368064,0.3,0.3850164231883643,0.6,0.3,0.5,0.3,1
0.2017009326152143,0.3179439644300805,0.5899068746657946,0.4040922145209796,0.2915559882831368,0.3,0.3959761792373976,0.4,0.5,0.5,0.3,0
0.47812299061797675,0.37184472234334415,0.03411835072086993,0.8544472991131848,0.9326454039624853,1.0,0.8596402230257082,1.0,1.0,1.0,1.0,3
0.20449123634219937,0.6289816238118543,0.20684305935644953,0.3909172699968127,0.16854430971444068,0.3,0.47080232403028127,0.85,0.3,0.5,1.0,1
0.07964244838151721,0.5319083889325057,0.6001189052063018,0.2654832352282761,0.14735703382083376,1.0,0.24582829051005592,0.4,0.5,0.5,0.7,0
0.17393869566292464,0.6822230448786776,0.49323047061350156,0.3291834712374858,0.027642772026560083,0.3,0.5441624712389079,0.6,0.3,0.5,0.7,0
0.018486643078324035,0.7819942283015828,0.5083682925029486,0.16917982126931733,0.23789458323970578,0.3,0.29788885816550464,0.6,0.3,0.5,0.3,0
0.7708856527964845,0.2916550122678249,0.07588001981940223,0.805144395640948,0.24884456266792954,1.0,0.9197633073261938,0.85,0.5,0.5,1.0,2
0.7752319729320911,0.3515779417257287,0.00947649769465101,0.7159103729174416,0.8281794327088359,1.0,0.8779937767023772,0.6,1.0,1.0,1.0,3
0.17711874356851778,0.8150880244469652,0.33037751655858416,0.4109421165278911,0.1327459490290222,0.3,0.734623076432479,0.6,1.0,0.5,0.7,1
0.07360147594463223,0.5373833458610491,0.6270549510064601,0.4373905107804603,0.6053294116292117,0.3,0.675314973976197,0.6,1.0,1.0,1.0,1
0.21347929175391994,0.7022901514346149,0.20526397899709747,0.4202242593925899,0.4031948904520727,1.0,0.9737026512630229,0.6,1.0,0.5,1.0,1
0.8592580061377199,0.4725704553850493,0.026055578790035932,0.9707150452755683,0.9478086854619683,1.0,0.9267113107653727,0.85,0.5,0.5,0.7,3
0.14317803649056016,0.7685184259821497,0.7054521411277438,0.7175931783170334,0.4618609385090946,0.3,0.5726764523121655,0.85,1.0,0.5,0.7,1
0.06582777188083255,0.7877873309026304,0.8477937967403724,0.3069001998150623,0.4261757122387264,1.0,0.8944668200323186,0.6,0.3,0.5,0.3,0
0.38685152060870454,0.4774196559300495,0.37466215084322935,0.7714519520176981,0.056345189295533574,0.3,0.7855029500915296,0.4,0.3,0.5,0.7,1
0.09292205750355331,0.718072966615989,0.3282299867358028,0.038426482513370656,0.35299337507617795,1.0,0.5330497279016021,0.4,0.3,0.5,0.7,0
0.058489539490019504,0.503502980787278,0.10718484463566741,0.32384084237496696,0.35614739277657137,1.0,0.8171048781731179,0.4,0.3,0.5,1.0,1
0.6837065953893501,0.46315513772153016,0.01956319611971203,0.7786856385812277,0.4345781458073743,1.0,0.7146732176528163,0.6,0.5,1.0,0.3,2
0.5194717073774383,0.8307617895420146,0.4356292650419584,0.1951822954411545,0.03377605751226434,1.0,0.805961508564716,0.6,0.5,0.5,0.7,0
0.9028016565239139,0.2413460304065372,0.02996244531997052,0.988376898350572,0.44946327726139,1.0,0.9340236369422303,0.85,1.0,1.0,1.0,3
0.8797111173340072,0.40573691812186924,0.005267535780027612,0.9313801743945136,0.5495687513290817,1.0,0.9052140957528189,1.0,1.0,1.0,1.0,3
0.6324510141279681,0.14373143127056795,0.020265409018118543,0.9186655364545862,0.3281529571276512,1.0,0.9750069868785982,0.6,1.0,1.0,0.7,3
0.2949855720032275,0.5664156639941632,0.46429032282557625,0.5295557044097992,0.07133475844298638,0.3,0.8230929368301014,0.85,1.0,0.5,0.7,1
0.7141658541862952,0.2212548060134067,0.0025495762631685508,0.9443190965225412,0.2739934543614847,1.0,0.9825871248569198,0.85,1.0,1.0,1.0,3
0.6157452935251992,0.25682638199543,0.004978334935390187,0.7708979328243015,0.39625853468097594,1.0,0.8130832052600115,0.85,1.0,1.0,0.7,2
0.8177453027331344,0.6583883476807291,0.066210734241029,0.8388617197555269,0.6709367309223675,1.0,0.8221415982712121,0.6,0.5,0.5,1.0,2
0.6138118614961154,0.24677351875340237,0.09721012412220233,0.9891645604707918,0.7467212029791062,1.0,0.9430031305324463,0.4,1.0,1.0,1.0,3
0.10405403339286376,0.7311993612985072,0.7369278910734984,0.13437071931114605,0.009940538312034997,0.3,0.784148430064176,0.6,0.3,1.0,0.3,0
0.6583984309295428,0.23798293851345395,0.03867770070026337,0.9417951643642033,0.8389508500894833,1.0,0.8857246603858986,0.6,1.0,1.0,1.0,3
0.9461856207663928,0.34930135267154494,0.0038851593839253377,0.8777872452197991,0.9520671262033245,1.0,0.8600494803742494,1.0,1.0,1.0,1.0,3
0.8136627601443354,0.29879463971537396,0.03142613369192617,0.7805330217929018,0.8614009495513463,1.0,0.8898848539435671,1.0,0.5,1.0,1.0,3
0.6505843024080135,0.26595740119701866,0.01586344668741746,0.883005058429902,0.6558597451696729,1.0,0.8953855748974725,0.85,1.0,1.0,1.0,3
0.5426255249348986,0.12465271413885852,0.04073198965348113,0.9627862510559501,0.6070335491082883,1.0,0.8927918464856808,0.85,1.0,1.0,1.0,3
0.686184507781448,0.37545853787237976,0.212648982014065,0.45563773020075393,0.22766817075159734,1.0,0.6436638415169359,0.85,0.5,0.5,1.0,1
0.798275345617402,0.23323841377351076,0.002873969631693571,0.9374475510851572,0.6778719906503715,1.0,0.8817176160366927,1.0,1.0,1.0,1.0,3
0.9031687403577163,0.16884839821977524,0.008307791252948,0.8017478847905848,0.9628545487833855,1.0,0.9652684020823288,0.85,1.0,0.5,1.0,3
0.4271309774710939,0.49184280283023185,0.19392805179283126,0.2708128836908234,0.5235376030904184,0.3,0.8148550684293627,0.85,0.3,1.0,0.7,1
0.6211070873256679,0.8007836161798141,0.1610784133586674,0.22248944374986132,0.024416046829174542,0.3,0.700535977499155,0.4,1.0,0.5,0.3,1
0.841574628231135,0.7200376867240335,0.006204084205169185,0.9107261022534304,0.9105713724135646,1.0,0.9260883849475737,1.0,1.0,1.0,1.0,3
0.6808745959533785,0.30936001520050965,0.029394680801420867,0.9926840093325082,0.681687288597547,1.0,0.9817891446497071,1.0,1.0,1.0,1.0,3
0.6706628405434838,0.46370182505989554,0.0860085688938323,0.7676447368243704,0.7453524612138922,1.0,0.9429650683735022,0.85,1.0,1.0,0.3,2
0.9001670877849027,0.3910695282715485,0.0041235195575827135,0.9921721807626607,0.7689708321158741,1.0,1.0,0.85,1.0,1.0,1.0,3
0.12480802322600575,0.69075206728329,0.5473364522224871,0.28330904549558666,0.15697643648704956,0.3,0.43224487164977804,0.4,0.5,1.0,0.3,0
0.21119203827705532,0.7450931026881179,0.39798224763278206,0.49288087045768664,0.2825399231333018,1.0,0.7779271522504524,0.6,0.5,0.5,0.3,1
0.6671974613528591,0.4512605636318137,0.060579026739086154,0.6561796574599298,0.24059998951581696,1.0,0.8440374972353658,0.85,1.0,1.0,1.0,2
0.9068804959018695,0.03297677458629754,0.08795930151661455,0.9448565742680766,0.5984034596421691,1.0,0.9089637372111826,0.85,1.0,1.0,1.0,3
0.9614940013251669,0.15489915719639705,0.01724920071712216,0.9481256499094464,0.3287865742581097,1.0,0.9492549882256894,1.0,1.0,1.0,1.0,3
0.24772102129910217,0.850366397450484,0.31259711805563223,0.2723309816087271,0.1292482557500103,0.3,0.6808745830008074,1.0,0.5,0.5,0.3,0
0.18576593680945336,0.6617968617140801,0.5198570608181494,0.2729225338573724,0.40635007944000956,0.3,0.6861530767364586,0.4,0.5,0.5,0.3,1
0.710521665995244,0.3041245474990641,0.25487779934169547,0.46601554924005173,0.40663502697236154,1.0,0.8143900012988761,1.0,1.0,1.0,1.0,2
0.675412359221106,0.13357254312854153,0.11556847055983474,0.7533293080156442,0.7087837994645277,1.0,0.7948861177909119,1.0,0.5,0.5,0.7,2
0.4823017007826253,0.7926412595627216,0.1343463986162976,0.9532287778364176,0.6073975952012778,1.0,0.74234405551727,0.85,1.0,1.0,1.0,2
0.036751719826280255,0.9074223980100243,0.6103295856421107,0.5488301531516275,0.11605351818887943,0.3,0.6197774939178801,0.4,0.3,0.5,0.7,0
0.2015613853884625,0.8601255578995195,0.47641235058381043,0.4920343859260881,0.6362536512938808,0.3,0.303780938012733,0.85,0.3,0.5,0.3,1
0.284250228244339,0.4118305273398757,0.15794069833778493,0.24222434186828723,0.5235737408304592,0.3,0.8195479727180423,0.85,0.5,0.5,1.0,1
0.4762589228452737,0.5473268046692442,0.1846427894521455,0.26141492163339325,0.2701367167370726,0.3,0.8087669289266879,1.0,0.3,0.5,1.0,1
0.23807748492092548,0.8512135200915161,0.8378712985624184,0.47809845820087343,0.05037208113259973,0.3,0.3834391536635522,0.6,0.5,0.5,0.7,0
0.8568252195265921,0.20686833509023983,0.012610187591624725,0.9349931960043688,0.8677649794583815,1.0,0.9087253136691603,1.0,1.0,1.0,1.0,3
0.869197362032445,0.3875658277869913,0.0006226419045923953,0.7987844393793795,0.5684488969475732,1.0,0.8688014352667757,1.0,1.0,1.0,1.0,3
0.9425024389713555,0.14438435510407197,0.03203445356020825,0.9143905412054256,0.3730236118430962,1.0,0.9262164411175297,0.6,0.3,1.0,1.0,3
0.8547793137384695,0.089980495337756,0.27249119856606585,0.940761782083348,0.850498407153669,1.0,0.961799028042045,1.0,1.0,1.0,0.7,3
0.24302967469488587,0.7256876481222091,0.5178863433753059,0.1277878968135405,0.20971064572354675,0.3,0.665783853942328,0.4,1.0,1.0,0.7,0
0.25566805946791443,0.9205962155003921,0.5326624446002264,0.07321643339292574,0.2873554333719518,1.0,0.5978836195832073,0.4,0.3,0.5,0.3,0
0.45016335645460315,0.23953823815788144,0.23187832702597558,0.5475698360950262,0.53971641168383,0.3,0.6273801744933644,0.4,0.3,0.5,0.7,1
0.23398193717255703,0.6021348178779656,0.11636635503796247,0.12902573041458187,0.12855307031899615,1.0,0.6295163274491482,0.6,1.0,0.5,0.7,1
0.49432180588591473,0.3467488125357927,0.5701604388597744,0.5199327782309936,0.22914024107315845,1.0,0.7511895671761686,0.6,1.0,0.5,0.3,1
0.3902638645905019,0.26181755862150635,0.17890535325130535,0.43881830070410993,0.33217991381783174,0.3,0.752978806826108,0.4,0.5,0.5,0.7,1
0.5030398951034674,0.34896343080614983,0.2889509640098947,0.7484989228684513,0.5378030225786412,1.0,0.8196373627318573,1.0,0.3,1.0,1.0,2
0.8321451376931375,0.4058590953526621,0.0361291336016289,0.9740433877421479,0.8176570264216327,1.0,0.9093929714850087,0.6,1.0,1.0,0.7,3
0.04944245118304262,0.6807135376516239,0.49840969338691027,0.1344356715335751,0.47849608180854275,0.3,0.7712792454886535,0.85,0.3,0.5,0.7,0
0.2699738050051789,0.8751460204265278,0.6698178261248409,0.3024384773941951,0.36625776296185325,0.3,0.5502620266236696,0.6,0.3,0.5,0.3,0
0.7127911702811334,0.2069730950578853,0.25849656294341855,0.9487515982721246,0.6040203835737643,1.0,0.8106675276958663,0.85,1.0,0.5,0.7,2
0.312710923315905,0.6651278672525311,0.24764284173858006,0.3779329337931867,0.2028138631045129,1.0,0.8536899391835905,0.6,0.3,0.5,0.7,1
0.20325341255810445,0.6390612038296007,0.6894988260182839,0.19550465357869357,0.06131656695925958,0.3,0.49275995325137933,0.4,0.5,0.5,0.7,0
0.40964090940396886,0.7685768774590434,0.20089559368076815,0.38775073775330776,0.25832515539194095,1.0,0.7314406003215931,0.4,0.5,0.5,1.0,1
0.6998041008213963,0.31560580714518166,0.03704827524990526,0.9668012608796089,0.802097637982982,1.0,0.9161828221080917,0.4,0.5,1.0,1.0,3
0.42738076191080165,0.3525064607834797,0.026981791882963842,0.9961836772737876,0.512882318581444,1.0,0.9517574490908057,0.6,0.5,1.0,0.7,3
0.07140028098302001,0.8833196465263483,0.8400701427582631,0.2681391005045709,0.15479829387262906,0.3,0.5017484646320536,0.6,0.3,0.5,0.7,0
0.3274884302321368,0.6944530017178461,0.8675600556058877,0.1739732155662986,0.164078176760373,1.0,0.7101657534008377,0.4,1.0,0.5,1.0,0
0.8262913389745556,0.16819224244039335,0.05468106592556471,0.9892876348344598,0.2440233675692058,0.3,0.8284713360255476,0.6,1.0,0.5,1.0,2
0.38067480851839036,0.6841741990669762,0.1259576310741248,0.6854796777214512,0.26304118726958176,1.0,0.6441822525091963,0.85,1.0,0.5,1.0,2
0.2618655365644631,0.5124441010886833,0.3240676165703464,0.2996323895155945,0.1494942389704341,1.0,0.6906295196082077,0.6,0.5,0.5,0.7,1
0.8750909808438432,0.500110462214668,0.0721897549402798,0.7181320021172991,0.7871050056213778,1.0,0.9540792934519714,0.6,1.0,1.0,1.0,3
0.6998485177604588,0.04902913038981267,0.0021577812346865732,0.9753186544793021,0.6466320358594659,1.0,0.842377545005359,0.85,1.0,1.0,0.7,3
0.6869169529389438,0.2945272977643533,0.04828011989137945,0.7589117450667615,0.6536961519343385,1.0,0.9715741923749663,0.85,1.0,1.0,1.0,3
0.322754729329682,0.4411844443484929,0.3202165710251052,0.5230987605957115,0.2609154629333016,0.3,0.8502721046463138,0.6,0.5,0.5,0.7,1
0.7409670223264412,0.3024535291145063,0.0014817199481548956,0.8121669092627428,0.9084141898243953,1.0,0.9321988961221174,1.0,0.5,0.5,1.0,3
0.3680342825513778,0.016850784660948307,0.002943212674107252,0.6087135621352282,0.654277127414653,1.0,0.9197803745574498,1.0,0.3,1.0,1.0,3
0.8005565527331224,0.5889081444301263,0.0030096570301841124,0.8988832362571579,0.45921655924356136,1.0,0.9791223757896254,1.0,1.0,0.5,1.0,3
0.8447360857082372,0.5723859189829016,0.04007628525634061,0.7388455150026624,0.709029015624196,1.0,0.8836850092631752,0.6,1.0,1.0,1.0,3
0.5588457310230119,0.3889483090254989,0.03385118699941002,0.7526234256449272,0.5082754107305949,1.0,0.8445883333260503,0.6,1.0,0.5,1.0,2
0.9143207874810345,0.46208516315682086,0.16436293647219674,0.8344745345080998,0.8547835554201586,1.0,0.8918454563814968,1.0,1.0,1.0,1.0,2
0.6001697626589887,0.7373484447817494,0.07558551947343832,0.9521688446824618,0.9261968714625239,1.0,0.9597611169419761,0.6,1.0,1.0,1.0,3
0.09723063736455526,0.8273320634668144,0.32583001617422575,0.18618662250663606,0.024471940478424683,0.3,0.7126508524009945,1.0,1.0,0.5,0.3,0
0.2539154897593026,0.30629938100818893,0.032390888643906816,0.8146974816063315,0.48934678452506575,1.0,0.9633061386241193,1.0,1.0,0.5,1.0,2
0.043725134052206946,0.6906003448268326,0.7503817790236199,0.11933201840574605,0.1504019778160328,0.3,0.31741925097498547,0.4,0.5,0.5,0.3,0
0.7102030288885791,0.43791198182314567,0.03423254913455456,0.4305012001105383,0.306853748650854,1.0,0.8495712144978192,0.4,1.0,0.5,1.0,2
0.8789272250216177,0.2725945885880224,0.01969919950104585,0.9552883143476432,0.8268975929816245,1.0,0.9296679528264875,0.85,1.0,1.0,1.0,3
0.24077535610251147,0.797982014757003,0.5273302165968395,0.22303099231253884,0.31089516645156917,0.3,0.48135559007759393,0.4,0.3,1.0,0.3,0
0.6361754753750404,0.4310066764562268,0.10120907601144036,0.7384700216489164,0.7007650317423584,1.0,0.7330825507400617,1.0,0.5,1.0,1.0,2
0.8523059404549038,0.2812149843249542,0.006832266544012035,0.8677483048263503,0.5970459645966484,1.0,1.0,1.0,1.0,0.5,1.0,3
0.8549664132698908,0.611909055908887,0.022328390918849788,0.9119903617405476,0.7983360482223831,1.0,0.9355890989791333,0.85,0.3,0.5,0.3,2
0.6081191836557406,0.706832014437225,0.08204507407189926,0.7506148057125911,0.6633752486570926,1.0,0.9689629651626898,1.0,0.3,1.0,1.0,3
0.9625855781131981,0.169042906650829,0.03620121680261693,0.905676935365918,0.7086058091563386,1.0,0.9373916630942651,1.0,1.0,1.0,0.3,3
0.6606376597699023,0.6665775739411821,0.23320907468888202,0.5512797987739302,0.6902181001986327,1.0,0.8330099131710949,0.85,0.5,1.0,0.7,2
0.8159050619994173,0.3705066228786054,0.17060688171989322,0.6692843155204877,0.20378823361719933,0.3,0.7671926498418352,0.4,0.5,1.0,0.7,2
0.2739916104570013,0.8487640610710226,0.3679891528568411,0.03808095214605155,0.037208122071020845,1.0,0.5570763502056861,0.4,1.0,0.5,0.7,0
